0.000000	0.000000	1.000000
0.100000	0.100000	0.900000
0.200000	0.220000	0.791000
0.300000	0.359100	0.673000
0.400000	0.516400	0.546090
0.500000	0.691009	0.410450
0.600000	0.882054	0.266349
0.700000	1.088689	0.114144
0.800000	1.310103	-0.045725
0.900000	1.545531	-0.212736
1.000000	1.794257	-0.386289
